ID,Low Level Name,Mid Level Name,High Level Name,CIP Number,CIP Group Name
8.15.03,Cardiology,,,60.05.28,Interventional Cardiology Residency Program.
8.28.01,Other Medicine and Health Sciences,,,60.05.29,Laboratory Medicine Residency Program.
8.15.18,Obstetrics and Gynecology,,,60.05.30,Maternal and Fetal Medicine Residency Program.
7.13.02,Genetics,,,60.05.31,Medical Biochemical Genetics Residency Program.
8.14.17,Medical Microbiology,,,60.05.32,Medical Microbiology Residency Program.
9.09.07,Nuclear,,,60.05.33,Medical Nuclear Physics Residency Program.
8.15.19,Oncology,,,60.05.34,Medical Oncology Residency Program.
8.14.24,Medical Toxicology,,,60.05.35,Medical Toxicology Residency Program.
7.13.04,Molecular Genetics,,,60.05.36,Molecular Genetic Pathology Residency Program.
8.15.19,Oncology,,,60.05.37,Musculoskeletal Oncology Residency Program.
8.09.04,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",,,60.05.38,Neonatal-Perinatal Medicine Residency Program.
8.15.16,Nephrology,,,60.05.39,Nephrology Residency Program.
8.15.31,Psychiatry,,,60.05.40,Neurodevelopmental Disabilities Residency Program.
8.15.17,Neurology,,,60.05.41,Neuromuscular Medicine Residency Program.
8.15.25,Pathology,,,60.05.42,Neuropathology Residency Program.
8.15.33,Radiology,,,60.05.43,Neuroradiology Residency Program.
8.15.17,Neurology,,,60.05.44,Neurotology Residency Program.
8.15.33,Radiology,,,60.05.45,Nuclear Radiology Residency Program.
8.15.21,Orthopedics,,,60.05.46,Orthopedic Sports Medicine Residency Program.
8.15.21,Orthopedics,,,60.05.47,Orthopedic Surgery of the Spine Residency Program.
8.28.01,Other Medicine and Health Sciences,,,60.05.48,Pain Medicine Residency Program.
8.15.03,Cardiology,,,60.05.49,Pediatric Cardiology Residency Program.
8.15.26,Pediatrics,,,60.05.50,Pediatric Critical Care Medicine Residency Program.
8.15.05,Dermatology,,,60.05.51,Pediatric Dermatology Residency Program.
8.15.26,Pediatrics,,,60.05.52,Pediatric Emergency Medicine Residency Program.
8.15.07,"Endocrinology, Diabetes, and Metabolism",,,60.05.53,Pediatric Endocrinology Residency Program.
8.15.09,Gastroenterology,,,60.05.54,Pediatric Gastroenterology Residency Program.
8.15.19,Oncology,,,60.05.55,Pediatric Hematology-Oncology Residency Program.
8.15.13,Infectious Disease,,,60.05.56,Pediatric Infectious Diseases Residency Program.
8.15.16,Nephrology,,,60.05.57,Pediatric Nephrology Residency Program.
8.15.21,Orthopedics,,,60.05.58,Pediatric Orthopedics Residency Program.
8.15.23,Otolaryngology,,,60.05.59,Pediatric Otolaryngology Residency Program.
8.15.25,Pathology,,,60.05.60,Pediatric Pathology Residency Program.
8.15.32,Pulmonology,,,60.05.61,Pediatric Pulmonology Residency Program.
8.15.33,Radiology,,,60.05.62,Pediatric Radiology Residency Program.
8.24.00,Rehabilitation and Therapy,,,60.05.63,Pediatric Rehabilitation Medicine Residency Program.
8.15.34,Rheumatology,,,60.05.64,Pediatric Rheumatology Residency Program.
8.15.37,Surgery,,,60.05.65,Pediatric Surgery Residency Program.
8.15.12,Hepatology,,,60.05.66,Pediatric Transplant Hepatology Residency Program.
8.15.40,Urology,,,60.05.67,Pediatric Urology Residency Program.
8.15.31,Psychiatry,,,60.05.68,Physical Medicine and Rehabilitation/Psychiatry Residency Program.
8.15.27,Plastic Surgery,,,60.05.69,Plastic Surgery Within the Head and Neck Residency Program.
8.28.01,Other Medicine and Health Sciences,,,60.05.70,Psychosomatic Medicine Residency Program.
8.15.32,Pulmonology,,,60.05.71,Pulmonary Disease Residency Program.
8.15.25,Pathology,,,60.05.72,Radioisotopic Pathology Residency Program.
8.14.28,Reproductive and Urinary Physiology,,,60.05.73,Reproductive Endocrinology/Infertility Residency Program.
8.15.34,Rheumatology,,,60.05.74,Rheumatology Residency Program.
8.15.35,Sleep Medicine,,,60.05.75,Sleep Medicine Residency Program.
8.15.21,Orthopedics,,,60.05.76,Spinal Cord Injury Medicine Residency Program.
8.15.36,Sports Medicine,,,60.05.77,Sports Medicine Residency Program.
8.15.37,Surgery,,,60.05.78,Surgery of the Hand Residency Program.
8.15.37,Surgery,,,60.05.79,Surgical Critical Care Residency Program.
8.15.33,Radiology,,,60.05.80,Therapeutic Radiologic Physics Residency Program.
8.15.12,Hepatology,,,60.05.81,Transplant Hepatology Residency Program.
8.28.01,Other Medicine and Health Sciences,,,60.05.82,Undersea and Hyperbaric Medicine Residency Program.
8.15.33,Radiology,,,60.05.83,Vascular and Interventional Radiology Residency Program.
8.15.17,Neurology,,,60.05.84,Vascular Neurology Residency Program.
8.28.01,Other Medicine and Health Sciences,,,60.05.99,"Medical Residency Programs - Subspecialty Certificates, Other."
,#N/A,,,60.06,Podiatric Medicine Residency Programs.
8.15.28,Podiatry,,,60.06.01,Podiatric Medicine and Surgery - 24 Residency Program.
8.15.28,Podiatry,,,60.06.02,Podiatric Medicine and Surgery - 36 Residency Program.
