Low Level ID,Low Level Name,Mid Level ID,Mid Level Name,High Level ID,High Level Name
"39.99","Theology and Religious Vocations, Other.","39.99","Theology and Religious Vocations, Other.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.99.99","Theology and Religious Vocations, Other.","39.99","Theology and Religious Vocations, Other.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"40","PHYSICAL SCIENCES.","40","PHYSICAL SCIENCES.","40","PHYSICAL SCIENCES."
"40.01","Physical Sciences.","40.01","Physical Sciences.","40","PHYSICAL SCIENCES."
"40.01.01","Physical Sciences.","40.01","Physical Sciences.","40","PHYSICAL SCIENCES."
"40.02","Astronomy and Astrophysics.","40.02","Astronomy and Astrophysics.","40","PHYSICAL SCIENCES."
"40.02.01","Astronomy.","40.02","Astronomy and Astrophysics.","40","PHYSICAL SCIENCES."
"40.02.02","Astrophysics.","40.02","Astronomy and Astrophysics.","40","PHYSICAL SCIENCES."
"40.02.03","Planetary Astronomy and Science.","40.02","Astronomy and Astrophysics.","40","PHYSICAL SCIENCES."
"40.02.99","Astronomy and Astrophysics, Other.","40.02","Astronomy and Astrophysics.","40","PHYSICAL SCIENCES."
"40.04","Atmospheric Sciences and Meteorology.","40.04","Atmospheric Sciences and Meteorology.","40","PHYSICAL SCIENCES."
"40.04.01","Atmospheric Sciences and Meteorology, General.","40.04","Atmospheric Sciences and Meteorology.","40","PHYSICAL SCIENCES."
"40.04.02","Atmospheric Chemistry and Climatology.","40.04","Atmospheric Sciences and Meteorology.","40","PHYSICAL SCIENCES."
"40.04.03","Atmospheric Physics and Dynamics.","40.04","Atmospheric Sciences and Meteorology.","40","PHYSICAL SCIENCES."
"40.04.04","Meteorology.","40.04","Atmospheric Sciences and Meteorology.","40","PHYSICAL SCIENCES."
"40.04.99","Atmospheric Sciences and Meteorology, Other.","40.04","Atmospheric Sciences and Meteorology.","40","PHYSICAL SCIENCES."
"40.05","Chemistry.","40.05","Chemistry.","40","PHYSICAL SCIENCES."
"40.05.01","Chemistry, General.","40.05","Chemistry.","40","PHYSICAL SCIENCES."
"40.05.02","Analytical Chemistry.","40.05","Chemistry.","40","PHYSICAL SCIENCES."
"40.05.03","Inorganic Chemistry.","40.05","Chemistry.","40","PHYSICAL SCIENCES."
"40.05.04","Organic Chemistry.","40.05","Chemistry.","40","PHYSICAL SCIENCES."
"40.05.06","Physical Chemistry.","40.05","Chemistry.","40","PHYSICAL SCIENCES."
"40.05.07","Polymer Chemistry.","40.05","Chemistry.","40","PHYSICAL SCIENCES."
"40.05.08","Chemical Physics.","40.05","Chemistry.","40","PHYSICAL SCIENCES."
"40.05.09","Environmental Chemistry.","40.05","Chemistry.","40","PHYSICAL SCIENCES."
"40.05.10","Forensic Chemistry.","40.05","Chemistry.","40","PHYSICAL SCIENCES."
"40.05.11","Theoretical Chemistry.","40.05","Chemistry.","40","PHYSICAL SCIENCES."
"40.05.99","Chemistry, Other.","40.05","Chemistry.","40","PHYSICAL SCIENCES."
"40.06","Geological and Earth Sciences/Geosciences.","40.06","Geological and Earth Sciences/Geosciences.","40","PHYSICAL SCIENCES."
"40.06.01","Geology/Earth Science, General.","40.06","Geological and Earth Sciences/Geosciences.","40","PHYSICAL SCIENCES."
"40.06.02","Geochemistry.","40.06","Geological and Earth Sciences/Geosciences.","40","PHYSICAL SCIENCES."
"40.06.03","Geophysics and Seismology.","40.06","Geological and Earth Sciences/Geosciences.","40","PHYSICAL SCIENCES."
"40.06.04","Paleontology.","40.06","Geological and Earth Sciences/Geosciences.","40","PHYSICAL SCIENCES."
"40.06.05","Hydrology and Water Resources Science.","40.06","Geological and Earth Sciences/Geosciences.","40","PHYSICAL SCIENCES."
"40.06.06","Geochemistry and Petrology.","40.06","Geological and Earth Sciences/Geosciences.","40","PHYSICAL SCIENCES."
"40.06.07","Oceanography, Chemical and Physical.","40.06","Geological and Earth Sciences/Geosciences.","40","PHYSICAL SCIENCES."
"40.06.99","Geological and Earth Sciences/Geosciences, Other.","40.06","Geological and Earth Sciences/Geosciences.","40","PHYSICAL SCIENCES."
"40.08","Physics.","40.08","Physics.","40","PHYSICAL SCIENCES."
"40.08.01","Physics, General.","40.08","Physics.","40","PHYSICAL SCIENCES."
"40.08.02","Atomic/Molecular Physics.","40.08","Physics.","40","PHYSICAL SCIENCES."
"40.08.04","Elementary Particle Physics.","40.08","Physics.","40","PHYSICAL SCIENCES."
"40.08.05","Plasma and High-Temperature Physics.","40.08","Physics.","40","PHYSICAL SCIENCES."
"40.08.06","Nuclear Physics.","40.08","Physics.","40","PHYSICAL SCIENCES."
"40.08.07","Optics/Optical Sciences.","40.08","Physics.","40","PHYSICAL SCIENCES."
"40.08.08","Condensed Matter and Materials Physics.","40.08","Physics.","40","PHYSICAL SCIENCES."
"40.08.09","Acoustics.","40.08","Physics.","40","PHYSICAL SCIENCES."
"40.08.10","Theoretical and Mathematical Physics.","40.08","Physics.","40","PHYSICAL SCIENCES."
"40.08.99","Physics, Other.","40.08","Physics.","40","PHYSICAL SCIENCES."
"40.1","Materials Sciences.","40.1","Materials Sciences.","40","PHYSICAL SCIENCES."
"40.10.01","Materials Science.","40.1","Materials Sciences.","40","PHYSICAL SCIENCES."
"40.10.02","Materials Chemistry.","40.1","Materials Sciences.","40","PHYSICAL SCIENCES."
"40.10.99","Materials Sciences, Other.","40.1","Materials Sciences.","40","PHYSICAL SCIENCES."
"40.99","Physical Sciences, Other.","40.99","Physical Sciences, Other.","40","PHYSICAL SCIENCES."
"40.99.99","Physical Sciences, Other.","40.99","Physical Sciences, Other.","40","PHYSICAL SCIENCES."
"41","SCIENCE TECHNOLOGIES/TECHNICIANS.","41","SCIENCE TECHNOLOGIES/TECHNICIANS.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41","Science Technologies/Technicians, General.","41","SCIENCE TECHNOLOGIES/TECHNICIANS.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41.00.00","Science Technologies/Technicians, General.","41","SCIENCE TECHNOLOGIES/TECHNICIANS.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41.01","Biology Technician/Biotechnology Laboratory Technician.","41.01","Biology Technician/Biotechnology Laboratory Technician.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41.01.01","Biology Technician/Biotechnology Laboratory Technician.","41.01","Biology Technician/Biotechnology Laboratory Technician.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41.02","Nuclear and Industrial Radiologic Technologies/Technicians.","41.02","Nuclear and Industrial Radiologic Technologies/Technicians.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41.02.04","Industrial Radiologic Technology/Technician.","41.02","Nuclear and Industrial Radiologic Technologies/Technicians.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41.02.05","Nuclear/Nuclear Power Technology/Technician.","41.02","Nuclear and Industrial Radiologic Technologies/Technicians.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41.02.99","Nuclear and Industrial Radiologic Technologies/Technicians, Other.","41.02","Nuclear and Industrial Radiologic Technologies/Technicians.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41.03","Physical Science Technologies/Technicians.","41.03","Physical Science Technologies/Technicians.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41.03.01","Chemical Technology/Technician.","41.03","Physical Science Technologies/Technicians.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41.03.03","Chemical Process Technology.","41.03","Physical Science Technologies/Technicians.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41.03.99","Physical Science Technologies/Technicians, Other.","41.03","Physical Science Technologies/Technicians.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41.99","Science Technologies/Technicians, Other.","41.99","Science Technologies/Technicians, Other.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"41.99.99","Science Technologies/Technicians, Other.","41.99","Science Technologies/Technicians, Other.","41","SCIENCE TECHNOLOGIES/TECHNICIANS."
"42","PSYCHOLOGY.","42","PSYCHOLOGY.","42","PSYCHOLOGY."
"42.01","Psychology, General.","42.01","Psychology, General.","42","PSYCHOLOGY."
"42.01.01","Psychology, General.","42.01","Psychology, General.","42","PSYCHOLOGY."
"42.02","Clinical Psychology.","42.02","Clinical Psychology.","42","PSYCHOLOGY."
"42.02.01","Clinical Psychology.","42.02","Clinical Psychology.","42","PSYCHOLOGY."
"42.03","Cognitive Psychology and Psycholinguistics.","42.03","Cognitive Psychology and Psycholinguistics.","42","PSYCHOLOGY."
"42.03.01","Cognitive Psychology and Psycholinguistics.","42.03","Cognitive Psychology and Psycholinguistics.","42","PSYCHOLOGY."
"42.04","Community Psychology.","42.04","Community Psychology.","42","PSYCHOLOGY."
"42.04.01","Community Psychology.","42.04","Community Psychology.","42","PSYCHOLOGY."
"42.05","Comparative Psychology.","42.05","Comparative Psychology.","42","PSYCHOLOGY."
"42.05.01","Comparative Psychology.","42.05","Comparative Psychology.","42","PSYCHOLOGY."
"42.06","Counseling Psychology.","42.06","Counseling Psychology.","42","PSYCHOLOGY."
"42.06.01","Counseling Psychology.","42.06","Counseling Psychology.","42","PSYCHOLOGY."
"42.07","Developmental and Child Psychology.","42.07","Developmental and Child Psychology.","42","PSYCHOLOGY."
"42.07.01","Developmental and Child Psychology.","42.07","Developmental and Child Psychology.","42","PSYCHOLOGY."
"42.08","Experimental Psychology.","42.08","Experimental Psychology.","42","PSYCHOLOGY."
"42.08.01","Experimental Psychology.","42.08","Experimental Psychology.","42","PSYCHOLOGY."
"42.09","Industrial and Organizational Psychology.","42.09","Industrial and Organizational Psychology.","42","PSYCHOLOGY."
"42.09.01","Industrial and Organizational Psychology.","42.09","Industrial and Organizational Psychology.","42","PSYCHOLOGY."
"42.1","Personality Psychology.","42.1","Personality Psychology.","42","PSYCHOLOGY."
"42.10.01","Personality Psychology.","42.1","Personality Psychology.","42","PSYCHOLOGY."
"42.11","Physiological Psychology/Psychobiology.","42.11","Physiological Psychology/Psychobiology.","42","PSYCHOLOGY."
"42.11.01","Physiological Psychology/Psychobiology.","42.11","Physiological Psychology/Psychobiology.","42","PSYCHOLOGY."
"42.16","Social Psychology.","42.16","Social Psychology.","42","PSYCHOLOGY."
"42.16.01","Social Psychology.","42.16","Social Psychology.","42","PSYCHOLOGY."
"42.17","School Psychology.","42.17","School Psychology.","42","PSYCHOLOGY."
"42.17.01","School Psychology.","42.17","School Psychology.","42","PSYCHOLOGY."
"42.18","Educational Psychology.","42.18","Educational Psychology.","42","PSYCHOLOGY."
"42.18.01","Educational Psychology.","42.18","Educational Psychology.","42","PSYCHOLOGY."
"42.19","Psychometrics and Quantitative Psychology.","42.19","Psychometrics and Quantitative Psychology.","42","PSYCHOLOGY."
"42.19.01","Psychometrics and Quantitative Psychology.","42.19","Psychometrics and Quantitative Psychology.","42","PSYCHOLOGY."
"42.2","Clinical Child Psychology.","42.2","Clinical Child Psychology.","42","PSYCHOLOGY."
"42.20.01","Clinical Child Psychology.","42.2","Clinical Child Psychology.","42","PSYCHOLOGY."
"42.21","Environmental Psychology.","42.21","Environmental Psychology.","42","PSYCHOLOGY."
"42.21.01","Environmental Psychology.","42.21","Environmental Psychology.","42","PSYCHOLOGY."
"42.22","Geropsychology.","42.22","Geropsychology.","42","PSYCHOLOGY."
"42.22.01","Geropsychology.","42.22","Geropsychology.","42","PSYCHOLOGY."
"42.23","Health Psychology.","42.23","Health Psychology.","42","PSYCHOLOGY."
"42.23.01","Health/Medical Psychology.","42.23","Health Psychology.","42","PSYCHOLOGY."
"42.24","Psychopharmacology.","42.24","Psychopharmacology.","42","PSYCHOLOGY."
"42.24.01","Psychopharmacology.","42.24","Psychopharmacology.","42","PSYCHOLOGY."
"42.25","Family Psychology.","42.25","Family Psychology.","42","PSYCHOLOGY."
"42.25.01","Family Psychology.","42.25","Family Psychology.","42","PSYCHOLOGY."
"42.26","Forensic Psychology.","42.26","Forensic Psychology.","42","PSYCHOLOGY."
"42.26.01","Forensic Psychology.","42.26","Forensic Psychology.","42","PSYCHOLOGY."
"42.27","Research and Experimental Psychology.","42.27","Research and Experimental Psychology.","42","PSYCHOLOGY."
"42.27.01","Cognitive Psychology and Psycholinguistics.","42.27","Research and Experimental Psychology.","42","PSYCHOLOGY."
"42.27.02","Comparative Psychology.","42.27","Research and Experimental Psychology.","42","PSYCHOLOGY."
"42.27.03","Developmental and Child Psychology.","42.27","Research and Experimental Psychology.","42","PSYCHOLOGY."
"42.27.04","Experimental Psychology.","42.27","Research and Experimental Psychology.","42","PSYCHOLOGY."
"42.27.05","Personality Psychology.","42.27","Research and Experimental Psychology.","42","PSYCHOLOGY."
"42.27.06","Physiological Psychology/Psychobiology.","42.27","Research and Experimental Psychology.","42","PSYCHOLOGY."
"42.27.07","Social Psychology.","42.27","Research and Experimental Psychology.","42","PSYCHOLOGY."
"42.27.08","Psychometrics and Quantitative Psychology.","42.27","Research and Experimental Psychology.","42","PSYCHOLOGY."
"42.27.09","Psychopharmacology.","42.27","Research and Experimental Psychology.","42","PSYCHOLOGY."
"42.27.99","Research and Experimental Psychology, Other.","42.27","Research and Experimental Psychology.","42","PSYCHOLOGY."
"42.28","Clinical, Counseling and Applied Psychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.01","Clinical Psychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.02","Community Psychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.03","Counseling Psychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.04","Industrial and Organizational Psychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.05","School Psychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.06","Educational Psychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.07","Clinical Child Psychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.08","Environmental Psychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.09","Geropsychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.10","Health/Medical Psychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.11","Family Psychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.12","Forensic Psychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.13","Applied Psychology.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.14","Applied Behavior Analysis.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.28.99","Clinical, Counseling and Applied Psychology, Other.","42.28","Clinical, Counseling and Applied Psychology.","42","PSYCHOLOGY."
"42.99","Psychology, Other.","42.99","Psychology, Other.","42","PSYCHOLOGY."
"42.99.99","Psychology, Other.","42.99","Psychology, Other.","42","PSYCHOLOGY."
"43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
"43.01","Criminal Justice and Corrections.","43.01","Criminal Justice and Corrections.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
"43.01.02","Corrections.","43.01","Criminal Justice and Corrections.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
"43.01.03","Criminal Justice/Law Enforcement Administration.","43.01","Criminal Justice and Corrections.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
"43.01.04","Criminal Justice/Safety Studies.","43.01","Criminal Justice and Corrections.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
"43.01.06","Forensic Science and Technology.","43.01","Criminal Justice and Corrections.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
"43.01.07","Criminal Justice/Police Science.","43.01","Criminal Justice and Corrections.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
"43.01.09","Security and Loss Prevention Services.","43.01","Criminal Justice and Corrections.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
"43.01.10","Juvenile Corrections.","43.01","Criminal Justice and Corrections.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
"43.01.11","Criminalistics and Criminal Science.","43.01","Criminal Justice and Corrections.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
"43.01.12","Securities Services Administration/Management.","43.01","Criminal Justice and Corrections.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
"43.01.13","Corrections Administration.","43.01","Criminal Justice and Corrections.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
"43.01.14","Law Enforcement Investigation and Interviewing.","43.01","Criminal Justice and Corrections.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
"43.01.15","Law Enforcement Record-Keeping and Evidence Management.","43.01","Criminal Justice and Corrections.","43","HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES."
